Data from Argon1000V595mT_1000ms_USB2G486391__4__00114.txt Node

Date: Thu Oct 21 17:14:20 EDT 2021
User: phys191
Spectrometer: USB2G48639
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E0
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	10.59
351	-6.95
352	-0.17
353	-5.34
354	1.87
355	10.1
356	10.56
357	35.25
358	2.06
359	0.75
360	-4.28
361	0.64
362	-8.69
363	1.93
364	-11.91
365	-3.49
366	-9.45
367	-5.41
368	20.26
369	21.57
370	-3.97
371	35.79
372	4.71
373	12.6
374	-6.64
375	0.6
376	2.94
377	4.09
378	0.76
379	-7.94
380	-3.72
381	13.27
382	1.81
383	-6.4
384	3.18
385	-5.05
386	2.48
387	-9.85
388	-3.63
389	-2.92
390	-8.97
391	-1.79
392	-0.66
393	-2.53
394	0.59
395	-4.37
396	-3.55
397	-8.63
398	18.79
399	1.29
400	-1.45
401	12.04
402	-5.19
403	10.29
404	231.37
405	14.2
406	2.18
407	-0.39
408	5.5
409	-6.85
410	-3.48
411	4.26
412	0.77
413	30.9
414	-0.3
415	-2.38
416	-0.61
417	17.24
418	2.41
419	6.93
420	18.19
421	40.32
422	11.18
423	-5.17
424	-9.52
425	2.43
426	14.39
427	51.06
428	34.67
429	16.98
430	0.83
431	11.7
432	-8.58
433	1.33
434	18.67
435	21.85
436	15.12
437	0.64
438	9.06
439	6.32
440	0.25
441	17.35
442	-0.58
443	9.32
444	9.86
445	-4.21
446	-3.31
447	-10.42
448	1.27
449	7.4
450	0.41
451	4.31
452	7.11
453	-8.1
454	14.72
455	28.65
456	17.9
457	27.7
458	3.12
459	12.58
460	24.09
461	14.13
462	26.88
463	1.09
464	6.14
465	40
466	22.73
467	11.8
468	10.66
469	-6.79
470	-8.46
471	-3.57
472	-0.86
473	-1.98
474	9.29
475	-1.58
476	6.31
477	29.84
478	19.3
479	2.06
480	2.16
481	2.93
482	4
483	2.96
484	6.37
485	-3.37
486	14.92
487	38.9
488	20.17
489	40.81
490	18
491	7.76
492	23.72
493	334.45
494	45.96
495	11.55
496	-6.47
497	70.56
498	7.08
499	2.43
500	-5.91
501	-1.27
502	10
503	-2.63
504	-3.83
505	2.63
506	-1.2
507	-2.62
508	17.59
509	-6.67
510	-5.06
511	-0.8
512	-7.79
513	-11.97
514	-2.28
515	0.11
516	9.92
517	7.36
518	2.68
519	-3.03
520	14.21
521	-1.28
522	-1.35
523	-1.17
524	-0.65
525	-0.01
526	0.46
527	15.35
528	-4.13
529	-3.57
530	-2.24
531	-6.37
532	8.16
533	4.02
534	-12.89
535	-8.14
536	5.38
537	2.74
538	0.64
539	4.9
540	-5.12
541	0.46
542	3.43
543	-3.1
544	-1.21
545	-3.42
546	6.45
547	-2.02
548	7.44
549	-5.61
550	15.7
551	10.07
552	3.05
553	-2.1
554	1.36
555	6.79
556	0.36
557	6.36
558	9.44
559	3.33
560	2.37
561	9.17
562	11.24
563	5.1
564	2.96
565	-2.7
566	2.49
567	13.41
568	-1.67
569	-0.95
570	-4.86
571	-9.47
572	-4.6
573	-1.44
574	6.86
575	68.71
576	23.47
577	-0.73
578	4.2
579	8.32
580	7.85
581	0.37
582	44.65
583	7.14
584	1.14
585	-3.31
586	-6.71
587	5.73
588	69.46
589	15.44
590	20.38
591	6.04
592	39.7
593	24.38
594	7.56
595	11.44
596	10.06
597	4.2
598	11.03
599	2.49
600	3.59
601	13.98
602	30.65
603	-4.76
604	23.54
605	26.58
606	23.03
607	16.65
608	1.76
609	-3.44
610	6.95
611	4.92
612	13.15
613	15.62
614	24.97
615	0.61
616	1.42
617	16.94
618	12.47
619	5.73
620	4.93
621	-5.54
622	8.61
623	5.8
624	4.84
625	-2.88
626	1.72
627	5.67
628	6.04
629	-1.73
630	31.12
631	5.9
632	7.65
633	2.36
634	-4.56
635	-9.22
636	-5.63
637	3.93
638	7.4
