Data from Argon1000V872mT_1000ms_USB2G486391__3__00124.txt Node

Date: Thu Oct 21 17:33:57 EDT 2021
User: phys191
Spectrometer: USB2G48639
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E0
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	6.16
351	-0.13
352	1.71
353	-5.71
354	-2.04
355	-0.22
356	11.86
357	33.96
358	-8.92
359	-8.56
360	-1.23
361	-4.2
362	-7.99
363	1.15
364	-5.14
365	-7.88
366	1.06
367	-6.98
368	23.11
369	29.41
370	5.25
371	35.77
372	2.59
373	15.48
374	-5.59
375	-6.15
376	2.69
377	0.64
378	-9.76
379	-8.35
380	-6.08
381	-2.42
382	-4.25
383	-8.46
384	2.87
385	-2.32
386	4.27
387	2.77
388	-3.62
389	-6.73
390	-11.31
391	-1.13
392	-2.79
393	-4.57
394	-6.5
395	-0.94
396	-2.17
397	-8.18
398	20.32
399	1.59
400	-5.36
401	22.19
402	-5.02
403	9.19
404	240.39
405	14.32
406	0.1
407	5.39
408	-1.7
409	8.32
410	-1.04
411	10.16
412	5.94
413	21.3
414	0.61
415	3
416	9.93
417	3.07
418	-5.49
419	0.87
420	6.62
421	31.38
422	8.83
423	-10.55
424	-1.16
425	8.27
426	-0.25
427	53.01
428	31.09
429	7.25
430	-2.16
431	1.63
432	-27.69
433	-7.81
434	9.29
435	17.17
436	13.47
437	-2.57
438	9.87
439	10.35
440	1.91
441	15.53
442	1.63
443	8.32
444	8.98
445	-3.59
446	-4.13
447	-0.32
448	-2.51
449	7.72
450	-7.33
451	1.04
452	10.05
453	0.62
454	22.66
455	23.55
456	9.86
457	14.11
458	1.07
459	4.78
460	12.85
461	11.66
462	14.76
463	-2.9
464	12.76
465	43.82
466	19.38
467	3.96
468	13.78
469	-7.76
470	-4.57
471	-2.31
472	-0.35
473	-7.18
474	4.38
475	-0.93
476	0.48
477	13.64
478	10.87
479	-5.69
480	4.51
481	10.93
482	5.31
