Data from Helium1000V245mT_500ms_USB2G486391__2__00075.txt Node

Date: Thu Oct 21 14:34:29 EDT 2021
User: phys191
Spectrometer: USB2G48639
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 5.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	4.89
351	-7.12
352	-3.61
353	2.98
354	2.86
355	-8.46
356	7.56
357	18.41
358	2.09
359	4.73
360	0.42
361	-1.8
362	2.74
363	5.24
364	-2.23
365	-6.66
366	-3.87
367	-6.18
368	11.51
369	4.67
370	-4.89
371	19.07
372	5.62
373	5.99
374	4.35
375	0.98
376	7.69
377	0.66
378	-3.39
379	-5.06
380	-0.11
381	7.95
382	3.02
383	17.46
384	-1.48
385	-1
386	3.25
387	6.14
388	7.87
389	183.1
390	409.27
391	8.01
392	15.87
393	-0.81
394	-1.22
395	-5.57
396	3.52
397	81.82
398	42.42
399	-2.66
400	2.92
401	14.49
402	9.19
403	92.05
404	191.12
405	1.99
406	-0.71
407	-1.65
408	-8.14
409	3.16
410	-5.61
411	9.02
412	4.32
413	39.7
414	-0.53
415	12.84
416	-0.25
417	-4.86
418	-0.29
419	1.63
420	-5.49
421	-2.71
422	-1.81
423	-1.93
424	-4.65
425	2.39
426	-4.35
427	13.76
428	7.62
429	-0.49
430	-6.09
431	-5.79
432	-4.25
433	-1.73
434	3.3
435	26.16
436	7.68
437	-4.43
438	6.73
439	47.99
440	69.74
441	6.78
442	-3.57
443	1.83
444	20.57
445	18.67
446	0.85
447	125.61
448	836.29
449	166.95
450	-1.66
451	8.29
452	6.07
453	-5.45
454	11.19
455	7.26
456	2.62
457	13.54
458	-8.03
459	-6.52
460	-1.77
461	-3.89
462	-6.61
463	-1.71
464	-3.02
465	22.9
466	4.64
467	-0.15
468	4.79
469	2.44
470	3.98
471	7.91
472	164.42
473	45.77
474	1.26
475	-8.44
476	1.24
477	-2.65
478	-9.38
479	-1.37
480	-3.57
481	-6.62
482	2.64
483	4.43
484	5.74
485	-3.59
486	18.2
487	104.27
488	32.91
489	0.66
490	3.89
491	8.26
492	91.82
493	645.89
494	211.47
495	21.29
496	3.15
497	41.6
498	3.2
499	7
500	10.85
501	38.92
502	2752.34
503	2128.25
