-1.539492	0.421359	-6.364005	10.793000
-1.537934	0.420143	-6.369279	10.893000
-1.538050	0.417107	-6.372325	10.994000
-1.537971	0.415474	-6.366276	11.093000
-1.538004	0.416587	-6.370765	11.193000
-1.538296	0.416060	-6.419725	11.293000
-1.537944	0.416158	-6.471722	11.393000
-1.538187	0.423855	-6.503647	11.493000
-1.538007	0.433183	-6.514182	11.593000
-1.538157	0.429881	-6.487599	11.694000
-1.538146	0.425022	-6.468440	11.793000
-1.538044	0.422444	-6.425633	11.893000
-1.538222	0.420267	-6.355487	11.993000
-1.537919	0.424253	-6.339241	12.094000
-1.538066	0.423010	-6.350207	12.193000
-1.538043	0.420154	-6.353918	12.293000
-1.537858	0.423476	-6.336594	12.393000
-1.538180	0.432226	-6.328813	12.493000
-1.535346	0.430682	-6.383329	12.594000
-1.530993	0.421620	-6.401405	12.693000
-1.526132	0.415036	-6.363230	12.793000
-1.521244	0.419281	-6.332344	12.893000
-1.516250	0.420235	-6.360382	12.993000
-1.510856	0.419359	-6.362866	13.093000
-1.505481	0.412806	-6.374567	13.193000
-1.500009	0.415423	-6.416293	13.293000
-1.494310	0.419929	-6.457203	13.394000
-1.488794	0.420706	-6.445120	13.493000
-1.483101	0.426021	-6.385396	13.593000
-1.477403	0.423930	-6.346523	13.693000
-1.471609	0.420192	-6.351267	13.793000
-1.465816	0.421366	-6.331790	13.893000
-1.459838	0.419576	-6.355884	13.993000
-1.453852	0.421852	-6.414208	14.093000
-1.447860	0.419397	-6.413672	14.193000
-1.441990	0.412065	-6.414360	14.293000
-1.435797	0.404856	-6.428499	14.393000
-1.429987	0.407691	-6.449134	14.493000
-1.423707	0.418018	-6.432458	14.593000
-1.417914	0.422910	-6.430766	14.693000
-1.411533	0.427416	-6.484802	14.794000
-1.405257	0.425977	-6.485139	14.893000
-1.399318	0.422278	-6.434591	14.993000
-1.392964	0.416370	-6.447642	15.094000
-1.386772	0.417048	-6.457622	15.193000
-1.379814	0.417833	-6.407065	15.293000
-1.373613	0.424394	-6.338236	15.393000
-1.367192	0.433234	-6.308897	15.493000
-1.360993	0.430164	-6.340461	15.593000
-1.354703	0.427992	-6.395624	15.693000
-1.348227	0.424061	-6.415734	15.794000
-1.341755	0.419065	-6.414721	15.893000
-1.335728	0.421449	-6.398363	15.993000
-1.328694	0.425628	-6.387491	16.093000
-1.322402	0.432289	-6.378771	16.193000
-1.315732	0.434507	-6.353457	16.294000
-1.309659	0.434425	-6.333905	16.393000
-1.303008	0.435607	-6.377360	16.494000
-1.296565	0.434591	-6.427512	16.593000
-1.290163	0.429382	-6.423259	16.693000
-1.283490	0.426704	-6.401166	16.793000
-1.277108	0.425022	-6.377110	16.893000
-1.270350	0.418615	-6.390228	16.993000
-1.263287	0.413861	-6.384078	17.093000
-1.257029	0.416438	-6.360504	17.193000
-1.250545	0.420502	-6.398263	17.293000
-1.244189	0.423745	-6.398137	17.393000
-1.237733	0.424510	-6.402692	17.493000
-1.230839	0.425191	-6.373644	17.593000
-1.224558	0.425514	-6.367733	17.693000
-1.217256	0.420903	-6.411910	17.793000
-1.210877	0.416659	-6.435329	17.893000
-1.204009	0.417204	-6.425125	17.993000
-1.197414	0.419628	-6.399758	18.094000
-1.190900	0.416843	-6.393695	18.193000
-1.184344	0.410827	-6.416583	18.293000
-1.177592	0.407387	-6.423414	18.393000
-1.170887	0.407883	-6.408549	18.493000
-1.164062	0.405952	-6.401217	18.593000
-1.157415	0.404814	-6.405731	18.693000
-1.150402	0.407677	-6.409560	18.793000
-1.143823	0.409939	-6.415989	18.893000
-1.137354	0.416617	-6.436881	18.993000
-1.130546	0.415424	-6.472035	19.093000
-1.123926	0.409423	-6.493915	19.193000
-1.117195	0.404548	-6.477918	19.293000
-1.110607	0.408061	-6.443673	19.393000
-1.103857	0.411984	-6.454192	19.493000
-1.096981	0.414337	-6.445538	19.593000
-1.090171	0.415245	-6.418008	19.693000
-1.083639	0.417905	-6.412148	19.793000
-1.077165	0.415231	-6.441803	19.893000
-1.070344	0.415123	-6.407091	19.993000
-1.063597	0.419691	-6.392498	20.093000
-1.056784	0.420958	-6.399666	20.193000
-1.050105	0.424546	-6.376857	20.293000
-1.043688	0.421611	-6.353851	20.393000
-1.036369	0.413697	-6.360075	20.493000
-1.029849	0.410646	-6.389544	20.593000
-1.023208	0.405652	-6.466795	20.693000
-1.016065	0.401904	-6.472547	20.793000
-1.009660	0.410536	-6.413153	20.894000
-1.003014	0.415296	-6.391721	20.993000
-0.996133	0.418859	-6.421629	21.093000
-0.989382	0.416319	-6.442042	21.193000
-0.982405	0.414004	-6.430037	21.293000
-0.975579	0.418134	-6.429647	21.393000
-0.968671	0.412819	-6.471354	21.493000
-0.962046	0.408795	-6.481877	21.594000
-0.955354	0.407067	-6.468102	21.693000
-0.948497	0.414663	-6.450017	21.793000
-0.941753	0.417449	-6.468323	21.893000
-0.934958	0.412407	-6.485798	21.993000
-0.927732	0.409159	-6.509031	22.093000
-0.920726	0.403418	-6.448783	22.194000
-0.913655	0.402490	-6.431099	22.293000
-0.906789	0.404674	-6.419488	22.393000
-0.899820	0.405050	-6.444127	22.493000
-0.893096	0.410855	-6.465202	22.593000
-0.886101	0.411086	-6.460116	22.693000
-0.879220	0.407326	-6.456741	22.793000
-0.872587	0.406682	-6.430417	22.894000
-0.865036	0.408145	-6.394636	22.993000
-0.858567	0.409075	-6.411717	23.093000
-0.851350	0.406435	-6.394922	23.193000
-0.844427	0.406673	-6.389937	23.293000
-0.837751	0.410504	-6.405448	23.394000
-0.830493	0.414410	-6.396052	23.493000
-0.823918	0.409895	-6.355546	23.593000
-0.817001	0.411526	-6.338684	23.693000
-0.809459	0.409067	-6.377722	23.793000
-0.802551	0.402754	-6.414478	23.893000
-0.795493	0.402563	-6.437820	23.994000
-0.788589	0.411173	-6.488051	24.093000
-0.781525	0.416075	-6.523626	24.193000
-0.774463	0.414749	-6.456807	24.293000
-0.767720	0.408610	-6.353647	24.393000
-0.760475	0.402403	-6.355662	24.493000
-0.753799	0.397116	-6.390726	24.593000
-0.746661	0.390814	-6.431680	24.693000
-0.739634	0.387131	-6.399659	24.793000
-0.732679	0.391795	-6.360215	24.893000
-0.725489	0.387841	-6.374010	24.993000
-0.718813	0.392668	-6.412548	25.093000
-0.711814	0.400292	-6.451396	25.194000
-0.704807	0.400303	-6.433154	25.293000
-0.697589	0.408232	-6.393641	25.394000
-0.690265	0.415084	-6.387585	25.494000
-0.683478	0.417558	-6.419819	25.593000
-0.676173	0.414637	-6.432268	25.693000
-0.669093	0.412467	-6.421506	25.793000
-0.661973	0.409318	-6.418591	25.894000
